trial_number,receive_time,node,ts,px,py,yaw,temp
2,1778095843.019125,1,81346,0.000345,-0.006761,0.234853,49.6
2,1778095843.0612946,1,81392,0.000316,-0.006763,0.234995,49.6
2,1778095843.1116827,1,81441,0.000276,-0.006748,0.235225,49.6
2,1778095843.1631546,1,81491,0.000238,-0.006713,0.235371,49.6
2,1778095843.2136502,1,81541,0.000178,-0.006652,0.23565,49.6
2,1778095843.261516,1,81592,0.000375,-0.006812,0.235779,49.6
2,1778095843.3117764,1,81641,0.000385,-0.006812,0.235998,50.6
2,1778095843.3745174,1,81704,0.000385,-0.006812,0.23616,49.6
2,1778095843.4120088,1,81741,0.000385,-0.006808,0.236239,49.6
2,1778095843.4669702,1,81795,0.000376,-0.006797,0.236444,49.6
2,1778095843.5118072,1,81841,0.000361,-0.006781,0.236585,49.6
2,1778095843.5614407,1,81891,0.000338,-0.006753,0.236776,49.6
2,1778095843.614542,1,81941,0.000316,-0.006711,0.236944,49.6
2,1778095843.6645725,1,81991,0.000285,-0.006648,0.237064,49.6
2,1778095843.7128978,1,82041,0.000377,-0.006787,0.237194,50.6
2,1778095843.7611296,1,82091,0.000397,-0.006798,0.237403,49.6
2,1778095843.826717,1,82155,0.000398,-0.006798,0.237684,49.6
2,1778095843.8611438,1,82192,0.000392,-0.006791,0.237687,49.6
2,1778095843.9177198,1,82246,0.000374,-0.006762,0.23793,49.6
2,1778095843.961249,1,82291,0.000352,-0.006731,0.238034,49.6
2,1778095844.012418,1,82341,0.000325,-0.006691,0.238227,49.6
2,1778095844.0616517,1,82391,0.000276,-0.006648,0.238327,49.6
2,1778095844.111103,1,82441,0.000205,-0.006603,0.238602,49.6
2,1778095844.1618,1,82491,0.000148,-0.006562,0.238757,49.6
2,1778095844.2121248,1,82541,6.5e-05,-0.006487,0.238952,49.6
2,1778095844.2759662,1,82606,-5.3e-05,-0.00636,0.239144,50.6
2,1778095844.3113804,1,82642,-0.000122,-0.006287,0.2392,49.6
2,1778095844.3667111,1,82696,-0.000251,-0.00617,0.239418,49.6
2,1778095844.411725,1,82741,-0.000375,-0.006069,0.239591,49.6
2,1778095844.4616044,1,82791,-0.000537,-0.005945,0.239784,49.6
2,1778095844.5111234,1,82842,-0.000709,-0.005806,0.239914,49.6
2,1778095844.5645301,1,82891,-0.000886,-0.005649,0.240118,49.6
2,1778095844.6112387,1,82941,-0.001039,-0.005518,0.2402,49.6
2,1778095844.6623669,1,82991,-0.00127,-0.005335,0.240407,49.6
2,1778095844.7291543,1,83055,-0.001586,-0.005091,0.240697,49.6
2,1778095844.7613525,1,83091,-0.001747,-0.004963,0.24082,49.6
2,1778095844.8182957,1,83145,-0.002016,-0.004744,0.241083,49.6
2,1778095844.8610585,1,83191,-0.002246,-0.004549,0.241251,49.6
2,1778095844.9119806,1,83241,-0.002501,-0.004316,0.241429,49.6
2,1778095844.9610987,1,83291,-0.002733,-0.004096,0.241578,49.6
2,1778095845.011079,1,83342,-0.003024,-0.003817,0.241855,49.6
2,1778095845.0681388,1,83391,-0.003242,-0.003604,0.242032,49.6
2,1778095845.1123683,1,83442,-0.003588,-0.003268,0.242307,50.6
2,1778095845.1762664,1,83506,-0.003977,-0.002875,0.242564,49.6
2,1778095845.2114909,1,83541,-0.00419,-0.00266,0.242657,49.6
2,1778095845.2676272,1,83596,-0.004539,-0.00232,0.242852,49.6
2,1778095845.314373,1,83641,-0.004836,-0.002033,0.243077,49.6
2,1778095845.361556,1,83691,-0.005177,-0.001702,0.243297,49.6
2,1778095845.4112737,1,83741,-0.005499,-0.001391,0.243436,49.6
2,1778095845.461132,1,83791,-0.005914,-0.001002,0.243647,49.6
2,1778095845.5110202,1,83841,-0.006225,-0.000715,0.243793,49.6
2,1778095845.5613813,1,83891,-0.006696,-0.000279,0.243985,49.6
2,1778095845.62721,1,83956,0.000219,-0.00656,0.244247,49.6
2,1778095845.6628401,1,83991,0.00022,-0.00656,0.244305,49.6
2,1778095845.716454,1,84045,0.000211,-0.006536,0.244494,49.6
2,1778095845.7650447,1,84091,0.000194,-0.0065,0.244655,49.6
2,1778095845.81289,1,84141,0.00017,-0.006449,0.24482,49.6
2,1778095845.8616912,1,84191,0.000135,-0.00639,0.244938,49.6
2,1778095845.911146,1,84241,9e-05,-0.006324,0.245066,49.6
2,1778095845.9637764,1,84291,4.8e-05,-0.006264,0.245198,49.6
2,1778095846.011117,1,84341,-2.3e-05,-0.006159,0.245409,49.6
2,1778095846.0829954,1,84406,-0.000114,-0.006039,0.245663,49.6
2,1778095846.112023,1,84442,-0.000184,-0.005951,0.24578,49.6
2,1778095846.1688561,1,84497,-0.000292,-0.005823,0.245975,49.6
2,1778095846.2110271,1,84541,-0.000388,-0.005706,0.246121,49.6
2,1778095846.2628353,1,84591,-0.000506,-0.005568,0.246358,49.6
2,1778095846.3110394,1,84641,-0.00065,-0.005418,0.246555,49.6
2,1778095846.3688,1,84691,-0.000809,-0.005256,0.246757,49.6
2,1778095846.4115207,1,84741,0.000306,-0.006346,0.2469,49.6
2,1778095846.4650576,1,84791,0.000412,-0.00642,0.247087,50.6
2,1778095846.5271022,1,84857,0.000417,-0.006422,0.247316,50.6
2,1778095846.5639427,1,84891,0.000417,-0.006421,0.247412,49.6
2,1778095846.6176836,1,84946,0.000416,-0.006421,0.247608,50.6
2,1778095846.6620004,1,84991,0.000408,-0.006412,0.247741,49.6
2,1778095846.7111592,1,85041,0.000385,-0.0064,0.247928,49.6
2,1778095846.7674208,1,85091,0.000346,-0.006384,0.248096,49.6
2,1778095846.811705,1,85141,0.000294,-0.006364,0.248311,50.6
2,1778095846.8674722,1,85191,0.000237,-0.006344,0.248442,49.6
2,1778095846.9109745,1,85241,0.000144,-0.006309,0.248688,49.6
2,1778095846.976893,1,85306,1.1e-05,-0.006247,0.248964,49.6
2,1778095847.01132,1,85341,-6.5e-05,-0.006213,0.249086,49.6
2,1778095847.0705848,1,85398,-0.000197,-0.006155,0.249296,50.6
2,1778095847.1113236,1,85441,-0.000312,-0.006106,0.249421,49.6
2,1778095847.1611207,1,85492,-0.000438,-0.006045,0.249602,50.6
2,1778095847.211094,1,85541,-0.000556,-0.005984,0.249703,49.6
2,1778095847.2616549,1,85592,-0.000712,-0.005908,0.249922,49.6
2,1778095847.3117216,1,85641,-0.000835,-0.005842,0.250073,49.6
2,1778095847.3615427,1,85692,-0.001038,-0.005739,0.250301,49.6
2,1778095847.4276168,1,85757,-0.001272,-0.005627,0.250473,50.6
2,1778095847.4646225,1,85791,-0.001409,-0.005566,0.250511,49.6
2,1778095847.5162637,1,85846,-0.001638,-0.005473,0.250692,50.6
2,1778095847.5613601,1,85891,-0.001838,-0.005398,0.250814,50.6
2,1778095847.6115105,1,85941,-0.00207,-0.005309,0.251025,50.6
2,1778095847.6616232,1,85991,-0.002287,-0.005224,0.25118,49.6
2,1778095847.7116446,1,86041,-0.002571,-0.005112,0.2514,50.6
2,1778095847.7610004,1,86091,0.000177,-0.006158,0.251462,49.6
2,1778095847.811079,1,86141,0.000318,-0.006212,0.251654,49.6
2,1778095847.877639,1,86207,0.000321,-0.006213,0.25191,49.6
2,1778095847.9110758,1,86241,0.000319,-0.006212,0.252,49.6
2,1778095847.9716885,1,86297,0.00031,-0.0062,0.252222,50.6
2,1778095848.0119083,1,86341,0.000294,-0.006181,0.252412,50.6
2,1778095848.0638142,1,86392,0.00027,-0.006159,0.252539,49.6
2,1778095848.1116364,1,86442,0.000224,-0.006124,0.252717,49.6
2,1778095848.1610487,1,86491,0.000175,-0.006073,0.252926,49.6
2,1778095848.2127209,1,86541,0.000287,-0.006202,0.253085,49.6
2,1778095848.2610734,1,86591,0.000311,-0.006231,0.253268,50.6
2,1778095848.330008,1,86659,0.000311,-0.006233,0.253393,49.6
2,1778095848.360868,1,86691,0.00031,-0.006232,0.253525,49.6
2,1778095848.430319,1,86747,0.0003,-0.006222,0.25372,50.6
2,1778095848.467643,1,86791,0.000282,-0.006204,0.253867,50.6
2,1778095848.5137086,1,86841,0.000251,-0.006174,0.254072,50.6
2,1778095848.5635242,1,86892,0.000204,-0.006126,0.254218,49.6
2,1778095848.6142468,1,86941,0.000154,-0.006075,0.254381,49.6
2,1778095848.661721,1,86991,0.000274,-0.006204,0.254526,50.6
2,1778095848.7138987,1,87041,0.000291,-0.006227,0.254683,49.6
2,1778095848.7780488,1,87108,0.000269,-0.006213,0.254974,49.6
2,1778095848.81176,1,87141,0.000253,-0.006199,0.255047,49.6
2,1778095848.8701098,1,87198,0.000209,-0.006176,0.255261,49.6
2,1778095848.9147937,1,87241,0.000163,-0.006151,0.255445,49.6
2,1778095848.960983,1,87291,0.000102,-0.006114,0.255674,50.6
2,1778095849.0127485,1,87342,2.6e-05,-0.006068,0.255736,50.6
2,1778095849.0635417,1,87391,-6.3e-05,-0.00602,0.25593,50.6
2,1778095849.1120682,1,87441,-0.000145,-0.005976,0.256065,50.6
2,1778095849.1637013,1,87491,-0.000278,-0.005912,0.256275,49.6
2,1778095849.2285407,1,87558,-0.000473,-0.005827,0.256533,49.6
2,1778095849.264614,1,87591,-0.000579,-0.005782,0.256566,49.6
2,1778095849.3184714,1,87648,-0.000754,-0.005702,0.256769,50.6
2,1778095849.3645406,1,87691,-0.000905,-0.005626,0.256959,49.6
2,1778095849.4124382,1,87742,-0.001085,-0.00553,0.257179,50.6
2,1778095849.4614098,1,87791,-0.00125,-0.005434,0.257289,50.6
2,1778095849.512705,1,87841,-0.001463,-0.005305,0.257526,50.6
2,1778095849.5615475,1,87891,-0.001628,-0.005203,0.257657,49.6
2,1778095849.6138575,1,87941,-0.001879,-0.005031,0.257931,50.6
2,1778095849.6775675,1,88007,-0.002151,-0.00482,0.25817,50.6
2,1778095849.7162073,1,88041,-0.002295,-0.004698,0.258214,49.6
2,1778095849.7689188,1,88099,-0.002564,-0.004487,0.25845,49.6
2,1778095849.8186164,1,88141,-0.002756,-0.004339,0.258572,50.6
2,1778095849.861498,1,88191,-0.003001,-0.004146,0.258784,50.6
2,1778095849.9114513,1,88241,-4.7e-05,-0.006498,0.258934,49.6
2,1778095849.962462,1,88291,-7.090991e-06,-0.006537,0.25906,50.6
2,1778095850.0124655,1,88341,-4.572793e-06,-0.006539,0.259218,50.6
2,1778095850.0619836,1,88391,-3.709804e-06,-0.00654,0.25945,50.6
2,1778095850.1357613,1,88459,-4.465418e-06,-0.006539,0.259576,50.6
2,1778095850.1607802,1,88491,-9.482294e-06,-0.006536,0.259657,50.6
2,1778095850.2247133,1,88549,-2.5e-05,-0.006523,0.259956,50.6
2,1778095850.262623,1,88591,-3.9e-05,-0.006505,0.260083,49.6
2,1778095850.3122876,1,88642,-6.2e-05,-0.00648,0.260248,50.6
2,1778095850.3614523,1,88691,-0.000105,-0.006442,0.260403,50.6
2,1778095850.4125814,1,88741,-0.000153,-0.006404,0.260597,50.6
2,1778095850.4632466,1,88791,-0.000194,-0.006371,0.26073,50.6
2,1778095850.5109463,1,88841,-0.000262,-0.006315,0.260988,50.6
2,1778095850.579479,1,88909,-0.000352,-0.006228,0.261142,50.6
2,1778095850.611631,1,88941,-0.000391,-0.006187,0.261329,49.6
2,1778095850.6693556,1,88998,-0.00047,-0.006105,0.261547,50.6
2,1778095850.7112737,1,89041,-0.000541,-0.006034,0.261737,49.6
2,1778095850.7609005,1,89091,-0.00063,-0.005948,0.261953,49.6
2,1778095850.810913,1,89141,-0.000736,-0.00586,0.262122,50.6
2,1778095850.864687,1,89191,-0.000842,-0.005774,0.262304,49.6
2,1778095850.9108026,1,89241,-0.00096,-0.005683,0.262444,50.6
2,1778095850.9618142,1,89291,-0.001113,-0.005568,0.262583,50.6
2,1778095851.0252426,1,89355,-0.001333,-0.005408,0.262836,49.6
2,1778095851.060708,1,89391,-0.001448,-0.005324,0.262893,49.6
2,1778095851.1179829,1,89448,-0.001631,-0.00519,0.26309,50.6
2,1778095851.1616423,1,89492,-0.001791,-0.005075,0.26326,50.6
2,1778095851.2109923,1,89542,-0.001978,-0.004936,0.263427,49.6
2,1778095851.2609842,1,89591,6e-05,-0.006481,0.263506,49.6
2,1778095851.3123858,1,89641,0.000101,-0.006521,0.263687,50.6
2,1778095851.3617318,1,89691,0.000103,-0.006521,0.263796,49.6
2,1778095851.410988,1,89741,0.000104,-0.006521,0.26401,50.6
2,1778095851.4800813,1,89809,0.000104,-0.006521,0.264185,49.6
2,1778095851.5123026,1,89841,0.000104,-0.006521,0.264229,50.6
2,1778095851.5694582,1,89899,0.000104,-0.006522,0.264484,50.6
2,1778095851.6117072,1,89941,0.000104,-0.006521,0.264634,50.6
2,1778095851.66445,1,89992,0.000104,-0.006521,0.264863,50.6
2,1778095851.7197273,1,90041,0.000104,-0.006521,0.265058,49.6
2,1778095851.7673726,1,90091,0.000103,-0.006518,0.265271,50.6
2,1778095851.8105292,1,90141,9.4e-05,-0.006507,0.265388,50.6
2,1778095851.8628697,1,90191,6.3e-05,-0.006479,0.265614,50.6
2,1778095851.9284816,1,90259,1.1e-05,-0.006428,0.265808,50.6
2,1778095851.9629455,1,90291,-1.5e-05,-0.006402,0.265895,50.6
2,1778095852.0204782,1,90348,-7.2e-05,-0.006344,0.266108,50.6
2,1778095852.0656831,1,90391,-0.000123,-0.006289,0.266312,50.6
2,1778095852.1114852,1,90442,-0.000192,-0.006226,0.26653,50.6
2,1778095852.1650603,1,90491,3.9e-05,-0.006437,0.26669,49.6
2,1778095852.211263,1,90541,5.9e-05,-0.006441,0.266885,50.6
2,1778095852.2628896,1,90591,6.1e-05,-0.006442,0.26706,50.6
2,1778095852.3107812,1,90641,5.6e-05,-0.006438,0.267332,50.6
2,1778095852.379428,1,90708,2.5e-05,-0.006415,0.267518,49.6
2,1778095852.4115403,1,90741,3.276468e-06,-0.006402,0.267646,49.6
2,1778095852.4708297,1,90799,-5.1e-05,-0.006368,0.267887,49.6
2,1778095852.511832,1,90841,-9.8e-05,-0.006338,0.26802,49.6
2,1778095852.5618916,1,90891,-0.000168,-0.006289,0.268291,49.6
2,1778095852.6107674,1,90941,-0.000252,-0.006229,0.268446,49.6
2,1778095852.663602,1,90991,-0.000347,-0.006161,0.268716,50.6
2,1778095852.711313,1,91041,-0.000447,-0.006096,0.268857,50.6
2,1778095852.767766,1,91091,-0.000587,-0.006013,0.269102,49.6
2,1778095852.8296905,1,91142,-0.000684,-0.005956,0.26921,49.6
2,1778095852.868029,1,91191,-0.000876,-0.005844,0.269332,49.6
2,1778095852.9192429,1,91249,-0.001051,-0.005743,0.269527,50.6
2,1778095852.968918,1,91292,-4.2e-05,-0.006248,0.269712,50.6
2,1778095853.011512,1,91342,2.3e-05,-0.006272,0.269955,50.6
2,1778095853.0606263,1,91391,-4.251548e-06,-0.006277,0.270094,49.6
2,1778095853.1123583,1,91441,-3.9e-05,-0.006272,0.270197,50.6
2,1778095853.1606965,1,91491,-8.8e-05,-0.006261,0.270281,50.6
2,1778095853.210687,1,91541,-0.000146,-0.006239,0.270495,50.6
2,1778095853.2820623,1,91592,-0.000191,-0.006221,0.270608,49.6
2,1778095853.310706,1,91641,-0.000282,-0.00617,0.270924,49.6
2,1778095853.3758554,1,91702,-0.00037,-0.006121,0.271159,50.6
2,1778095853.412099,1,91742,-0.000436,-0.006081,0.271182,49.6
2,1778095853.4615345,1,91792,-0.000529,-0.006019,0.271386,50.6
2,1778095853.5107586,1,91841,-0.000635,-0.005941,0.271559,49.6
2,1778095853.5616388,1,91891,-0.000754,-0.005849,0.271725,50.6
2,1778095853.6119714,1,91941,-0.000868,-0.005758,0.27186,49.6
2,1778095853.6606965,1,91991,-0.001005,-0.00565,0.272115,50.6
2,1778095853.7291975,1,92041,-0.001119,-0.00555,0.27227,50.6
2,1778095853.761507,1,92091,-0.001313,-0.005371,0.272397,49.6
2,1778095853.825386,1,92149,-0.001499,-0.005194,0.272625,49.6
2,1778095853.8621552,1,92191,-0.001618,-0.005085,0.272771,50.6
2,1778095853.911683,1,92241,-0.001808,-0.004904,0.273014,49.6
2,1778095853.9624302,1,92291,-0.001992,-0.004728,0.273202,50.6
2,1778095854.0117674,1,92341,-0.002195,-0.004544,0.273439,50.6
2,1778095854.0608113,1,92391,-2.7e-05,-0.006384,0.273579,50.6
2,1778095854.1118257,1,92441,7.9e-05,-0.006461,0.27379,50.6
2,1778095854.1800263,1,92491,7.2e-05,-0.006453,0.273953,49.6
2,1778095854.211629,1,92541,5.3e-05,-0.006419,0.274127,49.6
2,1778095854.272744,1,92601,1.9e-05,-0.006362,0.274379,50.6
2,1778095854.3105953,1,92641,-5.855639e-06,-0.00631,0.274548,50.6
2,1778095854.3610375,1,92691,-5.3e-05,-0.006243,0.274676,50.6
2,1778095854.4116426,1,92741,-0.000123,-0.006179,0.274845,50.6
2,1778095854.4607024,1,92791,-0.000203,-0.006117,0.275038,50.6
2,1778095854.5116916,1,92841,9.6e-05,-0.006406,0.275203,50.6
2,1778095854.561199,1,92891,0.000122,-0.006437,0.275455,50.6
2,1778095854.613666,1,92941,0.000117,-0.00642,0.275575,50.6
2,1778095854.660601,1,92991,8.7e-05,-0.006381,0.275815,50.6
2,1778095854.7230732,1,93051,3.8e-05,-0.006341,0.276028,50.6
2,1778095854.7606788,1,93091,2.154892e-06,-0.006315,0.276135,50.6
2,1778095854.8117425,1,93142,-3.9e-05,-0.006276,0.276328,50.6
2,1778095854.8605678,1,93191,-9.6e-05,-0.0062,0.27651,50.6
2,1778095854.9128766,1,93241,-0.000151,-0.006116,0.276685,50.6
2,1778095854.9605236,1,93291,-0.000224,-0.006017,0.276829,50.6
2,1778095855.0128794,1,93341,-0.000297,-0.005908,0.278204,50.6
2,1778095855.0615342,1,93391,9.1e-05,-0.005651,0.287814,49.6
2,1778095855.1117337,1,93441,0.001324,-0.004951,0.304917,50.6
2,1778095855.1855233,1,93515,0.003379,-0.003896,0.324413,50.6
2,1778095855.2128077,1,93541,0.004256,-0.00347,0.329217,49.6
2,1778095855.2766144,1,93606,-0.091127,0.04629,0.336037,50.6
2,1778095855.312048,1,93641,-0.098155,0.051135,0.338887,50.6
2,1778095855.3604999,1,93691,-0.098563,0.058678,0.340277,50.6
2,1778095855.410826,1,93741,-0.10284,0.067242,0.341807,49.6
2,1778095855.4614646,1,93791,-0.106546,0.075096,0.347103,50.6
2,1778095855.5118384,1,93841,-0.109694,0.081415,0.350638,49.6
2,1778095855.5614848,1,93891,-0.114127,0.090231,0.357611,49.6
2,1778095855.6356764,1,93966,-0.121222,0.102866,0.362378,50.6
2,1778095855.6640873,1,93991,-0.123057,0.106025,0.363534,49.6
2,1778095855.7188451,1,94047,-0.123526,0.104923,0.366308,50.6
2,1778095855.7614913,1,94092,-0.127213,0.109287,0.365776,50.6
2,1778095855.8159847,1,94141,-0.12656,0.115974,0.36548,50.6
2,1778095855.860581,1,94191,-0.128359,0.1217,0.365366,50.6
2,1778095855.9168675,1,94241,-0.130229,0.127397,0.365458,50.6
2,1778095855.9605064,1,94291,-0.131351,0.130811,0.365507,49.6
2,1778095856.0198066,1,94341,-0.133963,0.138771,0.365739,50.6
2,1778095856.0675747,1,94398,-0.136005,0.145039,0.365903,50.6
2,1778095856.1111808,1,94441,-0.137484,0.14961,0.366038,50.6
2,1778095856.1620355,1,94492,-0.139523,0.155901,0.366189,50.6
2,1778095856.2106013,1,94541,-0.141384,0.161623,0.366249,50.6
2,1778095856.2606604,1,94591,-0.143243,0.167344,0.366381,50.6
2,1778095856.3104835,1,94641,-0.144913,0.172492,0.366496,50.6
2,1778095856.3605108,1,94691,-0.146942,0.178786,0.366658,50.6
2,1778095856.4110608,1,94741,-0.14823,0.182796,0.366744,50.6
2,1778095856.4604995,1,94791,-0.150632,0.190236,0.366915,50.6
2,1778095856.5175707,1,94847,-0.152674,0.196529,0.367007,50.6
2,1778095856.5622873,1,94891,-0.139935,0.157597,0.367096,50.6
2,1778095856.6115904,1,94941,-0.13969,0.156814,0.367242,49.6
2,1778095856.6615937,1,94991,-0.139694,0.156839,0.367342,50.6
2,1778095856.7105799,1,95041,-0.139703,0.156866,0.36749,50.6
2,1778095856.760577,1,95091,-0.139715,0.156888,0.367585,50.6
2,1778095856.8106725,1,95141,-0.139728,0.156913,0.367708,50.6
2,1778095856.8621373,1,95191,-0.139735,0.156924,0.367745,50.6
2,1778095856.9104636,1,95241,-0.139756,0.156934,0.367928,50.6
2,1778095856.967135,1,95297,-0.139775,0.156937,0.368109,50.6
2,1778095857.0104914,1,95341,-0.13972,0.156872,0.368251,50.6
2,1778095857.0605662,1,95392,-0.139719,0.156868,0.368389,50.6
2,1778095857.110642,1,95441,-0.139736,0.156866,0.368521,50.6
2,1778095857.161595,1,95491,-0.139761,0.156862,0.368665,50.6
2,1778095857.2104912,1,95541,-0.139783,0.156859,0.368798,50.6
2,1778095857.2610161,1,95591,-0.139818,0.156854,0.368941,50.6
2,1778095857.310463,1,95641,-0.139839,0.156851,0.36902,50.6
2,1778095857.3609004,1,95691,-0.139892,0.156857,0.36922,50.6
2,1778095857.417959,1,95748,-0.139946,0.156869,0.369309,50.6
2,1778095857.4618962,1,95791,-0.14001,0.156876,0.369438,50.6
2,1778095857.5113387,1,95841,-0.140077,0.156878,0.369549,50.6
2,1778095857.5627182,1,95891,-0.140148,0.15688,0.36966,50.6
2,1778095857.6106093,1,95941,-0.140217,0.156883,0.369758,50.6
2,1778095857.6607175,1,95991,-0.139755,0.156864,0.36985,50.6
2,1778095857.7106526,1,96041,-0.139735,0.156871,0.370014,50.6
2,1778095857.762735,1,96091,-0.139735,0.156871,0.370093,50.6
2,1778095857.8119755,1,96141,-0.139734,0.156871,0.370229,50.6
2,1778095857.8706777,1,96198,-0.139734,0.156872,0.37043,50.6
2,1778095857.91081,1,96241,-0.139736,0.156869,0.370556,50.6
2,1778095857.9630795,1,96291,-0.13975,0.156862,0.37076,50.6
2,1778095858.0118165,1,96341,-0.139774,0.156844,0.370876,50.6
2,1778095858.0608084,1,96391,-0.139808,0.156812,0.371091,50.6
2,1778095858.1141915,1,96441,-0.139841,0.156787,0.37112,50.6
2,1778095858.1619232,1,96491,-0.139902,0.156752,0.371295,50.6
2,1778095858.2106614,1,96541,-0.139937,0.156736,0.371364,50.6
2,1778095858.262724,1,96591,-0.14003,0.156694,0.371543,50.6
2,1778095858.3190553,1,96648,-0.14012,0.156649,0.371648,50.6
2,1778095858.3616273,1,96691,-0.140186,0.156616,0.371731,50.6
2,1778095858.4105005,1,96742,-0.140289,0.156571,0.37183,50.6
2,1778095858.4637604,1,96791,-0.140379,0.156537,0.371975,50.6
2,1778095858.5113962,1,96841,-0.14047,0.156513,0.372164,50.6
2,1778095858.5644462,1,96891,-0.140557,0.156491,0.372272,50.6
2,1778095858.6104808,1,96941,-0.14068,0.156452,0.372434,50.6
2,1778095858.6668763,1,96991,-0.140752,0.156426,0.372532,49.6
2,1778095858.71103,1,97041,-0.140929,0.15637,0.372697,50.6
2,1778095858.7692485,1,97098,-0.141074,0.156332,0.372764,50.6
2,1778095858.8124635,1,97141,-0.141195,0.156306,0.372839,50.6
2,1778095858.8605223,1,97192,-0.141333,0.156272,0.372955,50.6
2,1778095858.9106426,1,97241,-0.141487,0.156236,0.37304,50.6
2,1778095858.9604716,1,97291,-0.141664,0.156205,0.373175,50.6
2,1778095859.010483,1,97341,-0.141819,0.156186,0.373276,50.6
2,1778095859.0617466,1,97392,-0.142058,0.156164,0.373388,50.6
2,1778095859.1110663,1,97441,-0.142178,0.156158,0.373441,50.6
2,1778095859.1631634,1,97491,-0.14247,0.156132,0.373711,49.6
2,1778095859.2185695,1,97548,-0.142691,0.156099,0.373832,50.6
2,1778095859.2604825,1,97591,-0.142925,0.156052,0.373982,50.6
2,1778095859.312315,1,97641,-0.143143,0.156005,0.374135,50.6
2,1778095859.3613605,1,97691,-0.143413,0.155948,0.374259,50.6
2,1778095859.4135602,1,97741,-0.143654,0.155907,0.374404,50.6
2,1778095859.4605381,1,97791,-0.143854,0.155884,0.374514,50.6
2,1778095859.5106468,1,97842,-0.144165,0.155845,0.374675,50.6
2,1778095859.5614967,1,97891,-0.144324,0.155826,0.374792,49.6
